"var_name","vi"
"residential_50",474543.80224828
"localA_500",226782.297657324
"pop2011",165837.831521398
"slope",162446.604983693
"res_2012_4k",146310.140355145
"pcar2011_100k",139390.826118015
"residential_100",136337.001345023
"res_2012_10k",133558.849034672
"primary_300",132220.802911649
"pcar2011_50k",128697.864025943
"unclassified_200",123766.379314991
"pop2011_45k",122638.521465277
"imd_2012_600",122162.67920325
"pop2011_10k",121101.4493452
"res_2012_1500",113793.231345
"imd_2012_700",112745.59635742
"localA_400",112581.79703773
"cveh2011_30k",112226.047830814
"primary_200",112128.075926139
"pcar2011_200k",106459.263542782
"imd_2012_1k",105812.371615834
"cveh2011_150k",105558.83090317
"pcar2011_150k",104942.042122325
"pop2011_5k",100641.499014757
"cveh2011_10k",97700.8907519828
"res_2012_5k",96258.8243838432
"cveh2011_200k",95844.9677868547
"localA_200",95312.8747447882
"pcar2011_45k",94770.7115486979
"cveh2011_25k",94400.88550681
"cveh2011_15k",94096.0860562172
"unclassified_500",93626.1304902664
"pcar2011_25k",93157.4046644631
"pop2011_100k",92186.7764666367
"imd_2012_10k",91762.9829427084
"cveh2011_45k",90077.3175545422
"pcar2011_12k",89779.1440127776
"imd_2012_2500",88906.6828704841
"imd_2012_400",88105.0217071607
"res_2012_500",87702.7423187238
"res_2012_2k",85618.2323887599
"pop2011_200k",85484.0745120164
"res_2012_800",85161.8687207516
"res_2012_8k",84647.5911728049
"pop2011_30k",84597.8814813258
"cveh2011_5k",84568.7511935039
"imd_2012_300",83426.3818660388
"cveh2011_12k",83350.8177453326
"pop2011_50k",83339.2097872797
"localA_100",82374.9843173614
"pop2011_1k",82164.0838880436
"pop2011_20k",81368.3489125203
"imd_2012_800",81311.4966297384
"res_2012_7k",80223.4778209115
"residential_200",80198.7231625408
"localA_300",80092.7302106026
"pop2011_25k",79214.6739071864
"elevation",78218.2921739868
"residential_300",77539.5978431768
"cveh2011_50k",76366.7231534412
"res_2012_1800",74953.246741799
"pop2011_15k",74314.8284456173
"residential_500",73428.0955365773
"imd_2012_100",73139.9412003785
"pcar2011_10k",73092.7335913072
"pop2011_12k",72854.655774689
"pop2011_75k",71799.6824906332
"imd_2012_6k",71695.57811049
"res_2012_1k",71264.9233950853
"res_2012_6k",71156.2321347117
"res_2012_1200",70633.8770994936
"imd_2012_200",69965.8635623338
"pcar2011_8k",69105.1289299099
"res_2012_700",68841.294127055
"pcar2011_30k",67975.1006384846
"imd_2012_4k",67616.4606225695
"pop2011_150k",67093.8177834123
"res_2012_600",66615.6784894278
"pcar2011_15k",64449.1728895308
"imd_2012_1200",62213.0684297433
"res_2012_400",61793.7506475334
"pcar2011_1k",61236.3567895228
"imd_2012_5k",60569.1863338628
"pcar2011_5k",59000.0174808624
"res_2012_300",58782.3855656504
"pcar2011_20k",57241.053575193
"pop2011_8k",56448.3895864711
"res_2012_2500",55903.1618720238
"imd_2012_7k",55827.5085999477
"primary_500",55646.3831484517
"pcar2011_75k",55140.0109711371
"cveh2011_1k",55100.5775514808
"cveh2011_20k",54788.4398836078
"imd_2012_2k",54255.3393197081
"imd_2012_1500",53783.1540626115
"imd_2012_8k",52558.6254059774
"res_2012_3500",50915.4734421599
"highway_300",49774.3991604579
"cveh2011_100k",49697.6253831299
"unclassified_50",47116.4312342257
"imd_2012_1800",46751.0116938997
"imd_2012_500",46303.3377195518
"residential_400",46159.0367185585
"unclassified_100",45460.461768088
"res_2012_200",44341.196876893
"unclassified_400",44028.6188550087
"unclassified_300",43442.8274974548
"primary_400",43131.9664658288
"cveh2011_8k",42511.6719271226
"imd_2012_3500",39184.9204519314
"primary_100",37587.2353927937
"cveh2011_75k",32220.0845899471
"maxv_10_residential",29328.7086903415
"highway_500",18589.5112008092
"highway_400",9201.52839346776
"highway_100",8723.58692704518
"highway_50",8514.3433951426
"lane_10_unclassified",7670.02522575038
"highway_200",6475.36894740593
"primary_50",5142.13064329377
"res_2012_100",2669.9980937729
"localA_50",1409.82710904072
"lane_10_primary",0
"lane_10_residential",0
"lane_20_highway",0
"maxv_10_primary",0
"maxv_10_unclassified",0
"maxv_20_highway",0
"lane_10_localA",0
"maxv_10_localA",0
"area_type",0
