"var_name","vi"
"res_2012_1200",480432.323219587
"res_2012_1k",305966.273003799
"res_2012_500",285854.161009801
"residential_500",263709.666069837
"res_2012_600",209563.489013231
"residential_50",198885.363179331
"res_2012_800",196920.04566765
"localA_100",185224.609426023
"residential_100",179521.566691636
"residential_400",174594.778488199
"res_2012_1500",174038.186889394
"pop2011_12k",171733.821367076
"imd_2012_8k",170737.379497168
"cveh2011_20k",165099.305613266
"imd_2012_10k",162808.740230946
"primary_400",160829.148882809
"pcar2011_8k",159661.081064338
"unclassified_500",146429.448240632
"pop2011_15k",143751.075478671
"pop2011_8k",140592.213472582
"slope",139903.486097923
"pcar2011_200k",138310.320398002
"pcar2011_50k",134513.3229552
"pop2011_10k",134231.707745411
"imd_2012_700",130960.641940055
"primary_200",130874.858108482
"localA_500",129966.954579589
"imd_2012_500",128875.71995153
"pcar2011_25k",126422.977200888
"localA_400",125749.265615484
"pop2011_20k",124946.608993416
"imd_2012_7k",122110.602273612
"imd_2012_4k",121061.437577736
"imd_2012_1k",120849.103319811
"res_2012_700",117424.150005488
"imd_2012_6k",117112.142789288
"pcar2011_20k",115494.280832034
"cveh2011_30k",114941.449621921
"cveh2011_45k",113902.210324411
"pop2011_45k",113648.412271946
"imd_2012_600",113205.809019502
"pcar2011_15k",109869.488776456
"imd_2012_800",109344.994135158
"imd_2012_300",107485.348080752
"imd_2012_1200",106803.871579787
"pop2011_50k",103496.068655595
"res_2012_1800",103060.646230567
"res_2012_10k",102519.889118518
"primary_500",101963.452993373
"cveh2011_50k",101384.012265054
"imd_2012_1800",99901.5525255053
"residential_200",98453.8134219942
"localA_200",96374.6094618633
"pcar2011_12k",95266.4437803188
"cveh2011_25k",95161.5441351558
"res_2012_2500",94724.9215363276
"res_2012_8k",94653.6198919225
"pcar2011_45k",94114.0346672381
"cveh2011_15k",93528.9616535393
"pop2011",93340.5422172182
"res_2012_6k",92430.9628695836
"pcar2011_100k",91526.6033265366
"pcar2011_30k",90288.1049201878
"res_2012_7k",90025.0920340873
"elevation",89555.1261558123
"pcar2011_75k",88625.6394406237
"cveh2011_12k",88224.8034055209
"imd_2012_400",86703.9525993164
"cveh2011_10k",85974.8746531189
"primary_100",85695.7363422662
"pcar2011_10k",84928.7826445345
"cveh2011_75k",81005.1267689012
"res_2012_4k",79979.8472926895
"res_2012_5k",78948.2101275105
"residential_300",76987.8638029964
"imd_2012_200",76390.6402466073
"res_2012_3500",74405.6564648603
"imd_2012_2k",72829.968609223
"pop2011_200k",72335.8274341501
"pcar2011_150k",72036.067978297
"pcar2011_1k",71045.3604683823
"unclassified_400",68828.4161962543
"res_2012_2k",68241.0511905745
"pop2011_30k",68175.8853784287
"unclassified_300",66177.3034056607
"pop2011_100k",66051.2404767828
"imd_2012_1500",65522.4209376357
"cveh2011_1k",65046.4207964305
"res_2012_400",64597.1515324585
"cveh2011_5k",64533.9772658486
"pop2011_75k",64532.7092570813
"localA_300",64451.4405025617
"pcar2011_5k",62890.7925665689
"pop2011_25k",61537.7339658342
"cveh2011_8k",55274.9288899401
"pop2011_150k",54725.5019484214
"imd_2012_3500",54314.6647420024
"imd_2012_100",52794.4752047198
"res_2012_300",49918.3065119013
"cveh2011_200k",49759.3507876909
"imd_2012_2500",48392.1556554192
"highway_500",48310.4913377301
"primary_300",45398.021697727
"pop2011_5k",45327.2350830932
"cveh2011_150k",44783.2390495412
"imd_2012_5k",43836.3339345528
"cveh2011_100k",43411.6154364949
"pop2011_1k",42369.3984486826
"unclassified_200",42259.4348248766
"res_2012_200",36141.5293512545
"maxv_10_residential",35369.9917507133
"highway_400",26161.4374489065
"highway_200",11562.6622461504
"localA_50",9737.84226148147
"highway_100",9657.3845409419
"res_2012_100",7807.00552756571
"highway_300",5636.59714862156
"highway_50",538.110206349205
"primary_50",523.3931
"unclassified_100",282.1832
"lane_10_primary",0
"lane_10_residential",0
"lane_10_unclassified",0
"lane_20_highway",0
"maxv_10_primary",0
"maxv_10_unclassified",0
"maxv_20_highway",0
"unclassified_50",0
"lane_10_localA",0
"maxv_10_localA",0
"area_type",0
