"var_name","vi"
"res_2012_1500",13267487.73969
"res_2012_1800",9803418.88759628
"res_2012_4k",9610631.7688557
"res_2012_3500",7777818.41162181
"res_2012_500",7747673.03470404
"res_2012_1200",7352625.1943674
"res_2012_1k",7301260.45492209
"imd_2012_1800",6783839.32662306
"res_2012_2k",6747092.72331234
"res_2012_300",6554255.64500168
"imd_2012_1k",6284469.64159544
"unclassified_100",6189052.62788801
"res_2012_2500",6041867.03135393
"res_2012_800",6014234.58649122
"imd_2012_1200",5975132.41385535
"imd_2012_2500",5838043.83511467
"res_2012_600",5627922.93216299
"imd_2012_2k",5602825.0919773
"residential_400",5494017.1205294
"imd_2012_3500",5233086.87502397
"res_2012_400",5109628.36653277
"pcar2011_1k",4989367.47217196
"pcar2011_5k",4549837.88676409
"pop2011_20k",4473437.37589115
"cveh2011_15k",4352935.08086353
"res_2012_700",4210166.40315609
"unclassified_50",4202510.12856766
"imd_2012_300",4129583.6724384
"residential_500",4033166.70919516
"pop2011_5k",3909197.63623841
"imd_2012_1500",3835222.88180826
"residential_300",3828115.22231568
"res_2012_10k",3667096.64962139
"pop2011_200k",3649472.30832703
"pop2011",3623949.31046193
"pcar2011_200k",3561271.7200634
"imd_2012_500",3535186.57433363
"cveh2011_200k",3462214.18618053
"imd_2012_400",3456053.47546969
"cveh2011_12k",3451773.76872858
"pcar2011_15k",3427641.25900546
"cveh2011_5k",3424808.11463061
"res_2012_7k",3355207.18691638
"imd_2012_4k",3326145.32862926
"slope",3259708.85007728
"residential_200",3071187.28168522
"pop2011_15k",3042495.67560566
"pcar2011_20k",3018089.66128092
"cveh2011_25k",2963609.19217315
"imd_2012_100",2922092.28985238
"res_2012_6k",2830664.19167116
"imd_2012_200",2815609.92332165
"elevation",2692248.92904796
"localA_100",2650571.24170167
"cveh2011_8k",2649366.73950981
"pop2011_10k",2599442.81505327
"cveh2011_30k",2580408.01691785
"imd_2012_800",2454307.82602875
"cveh2011_20k",2435056.76467494
"localA_50",2423196.98682627
"imd_2012_700",2392558.78795578
"imd_2012_600",2320172.37000223
"imd_2012_10k",2285522.01354562
"residential_100",2231832.19487278
"unclassified_200",2167894.81059995
"pop2011_150k",2167743.93652896
"pcar2011_10k",2142225.43887583
"cveh2011_1k",2111493.00046333
"pop2011_25k",2064868.76785073
"cveh2011_45k",2060964.15237141
"pcar2011_25k",2058156.73685079
"pop2011_12k",2008241.19920748
"imd_2012_6k",1957068.84527048
"localA_200",1915750.86177792
"residential_50",1914772.12089717
"pop2011_1k",1906047.81574253
"localA_500",1836259.82695642
"pcar2011_30k",1824339.12971293
"res_2012_200",1735850.51516104
"unclassified_500",1703294.97685778
"pcar2011_75k",1652854.16119502
"localA_300",1603831.21955062
"pcar2011_150k",1596819.03297097
"cveh2011_10k",1572853.41498236
"cveh2011_150k",1544019.02806158
"pop2011_8k",1539203.41360912
"imd_2012_5k",1499102.6627268
"res_2012_8k",1483794.19918481
"pop2011_30k",1438730.14845482
"pcar2011_100k",1430606.31822735
"pcar2011_50k",1390370.20064376
"localA_400",1332121.77343136
"pcar2011_12k",1290519.22634914
"res_2012_5k",1281846.49151535
"cveh2011_75k",1273156.26777002
"cveh2011_100k",1266656.69467515
"imd_2012_8k",1209640.55747129
"pcar2011_8k",1139842.54865922
"pcar2011_45k",1119460.55880914
"imd_2012_7k",1072187.78555168
"pop2011_75k",1070389.80677164
"cveh2011_50k",1035114.41038524
"unclassified_400",896241.43944189
"unclassified_300",827295.542500683
"pop2011_100k",783399.77100589
"primary_500",744023.184549427
"pop2011_45k",733752.453790635
"pop2011_50k",462307.807313211
"primary_400",449460.274505419
"area_type",427770.416590919
"primary_200",407479.583650984
"maxv_10_localA",395246.813531413
"res_2012_100",391482.711649659
"primary_100",274659.34087684
"highway_300",274630.878622562
"highway_500",250906.396820462
"highway_400",202727.569090801
"primary_300",100254.191316667
"primary_50",55165.4020244842
"highway_200",37144.4418773994
"highway_100",0
"highway_50",0
"lane_10_primary",0
"lane_10_residential",0
"lane_10_unclassified",0
"lane_20_highway",0
"maxv_10_primary",0
"maxv_10_residential",0
"maxv_10_unclassified",0
"maxv_20_highway",0
"lane_10_localA",0
