"var_name","vi"
"pcar2011_12k",70236452.8192858
"cveh2011_12k",61518187.1782662
"primary_300",52075006.8560783
"pop2011_45k",46924356.3152495
"pop2011_50k",46641410.3848208
"imd_2012_10k",42571781.1441219
"pcar2011_50k",41685965.262646
"slope",40380995.7129583
"primary_400",40301999.8663289
"pcar2011_10k",39625053.871455
"pcar2011_15k",38495443.8791158
"pop2011_12k",38152878.3692557
"pop2011",37963191.8728166
"res_2012_1500",32510824.9847454
"primary_100",32494322.3534803
"imd_2012_4k",31635664.8511138
"cveh2011_45k",30926569.753544
"res_2012_1k",30333968.4973158
"pcar2011_150k",30132273.7773131
"cveh2011_10k",30014841.8567254
"imd_2012_1k",29929716.7341174
"primary_500",29635647.5364804
"cveh2011_15k",28931704.4045095
"pcar2011_5k",27595431.1001832
"imd_2012_7k",26913509.8999908
"imd_2012_5k",26687727.7392302
"pop2011_10k",25538239.8743386
"cveh2011_1k",25188065.7740686
"pop2011_5k",23644600.87036
"pop2011_15k",22962058.772579
"pop2011_8k",22558966.7395483
"pop2011_1k",22531595.5971567
"imd_2012_800",22425259.9550412
"cveh2011_20k",22253897.817626
"imd_2012_6k",22251345.1976202
"cveh2011_150k",22050818.9009893
"pcar2011_45k",21717116.5896383
"pcar2011_8k",20829824.2000974
"primary_200",20782255.3347334
"imd_2012_8k",20747743.6216741
"pcar2011_1k",20459875.8925803
"cveh2011_8k",19625393.0715666
"res_2012_1800",19230393.9919128
"residential_500",18973192.2751475
"pop2011_30k",18490109.524269
"cveh2011_50k",17985292.5392251
"imd_2012_500",17491061.4694443
"elevation",17363385.9346172
"pcar2011_75k",16783975.5496956
"unclassified_400",16407168.488808
"res_2012_8k",16385860.8082261
"res_2012_1200",16092046.8097397
"pcar2011_100k",15971657.2999233
"primary_50",15577520.4473144
"pcar2011_200k",14158674.788159
"cveh2011_5k",14140721.5776855
"res_2012_5k",13847459.3633156
"res_2012_3500",13626852.0413691
"cveh2011_200k",13544488.10973
"pop2011_25k",13227246.7602589
"cveh2011_100k",13195626.113729
"res_2012_10k",12735331.4298565
"pop2011_75k",12531656.5491145
"cveh2011_75k",12490624.7715946
"localA_100",12369117.8727342
"pop2011_20k",12168607.4271386
"res_2012_6k",12144306.1570958
"pop2011_200k",11873779.5931756
"pcar2011_30k",11685704.6451014
"cveh2011_30k",11485937.1845792
"localA_400",11154540.5691088
"pcar2011_25k",10820045.3619502
"pop2011_150k",10816259.7802015
"res_2012_2k",9632394.62764294
"residential_400",9581641.10127054
"res_2012_2500",9014467.91473765
"res_2012_4k",8737891.2082516
"res_2012_700",8722657.26687525
"maxv_10_primary",8609001.25098157
"imd_2012_1500",8489214.5311091
"residential_100",8453250.93198785
"unclassified_300",8398588.49529347
"res_2012_600",8216099.19326415
"res_2012_500",8056251.98866184
"unclassified_500",8035565.9780807
"pop2011_100k",7564429.48689396
"imd_2012_1200",7401023.97355921
"res_2012_7k",7047193.16117431
"imd_2012_400",6857744.48672064
"res_2012_800",6627219.52680868
"localA_300",6428774.91850663
"residential_200",6204136.19706755
"imd_2012_2500",6091775.89086817
"cveh2011_25k",6057872.85039904
"residential_300",5605426.80471439
"imd_2012_2k",5504058.61457435
"imd_2012_600",5467519.57692815
"imd_2012_1800",5431432.13143085
"unclassified_200",5070923.73143925
"localA_50",5057649.31104506
"imd_2012_200",5053293.46205765
"pcar2011_20k",4600036.38191152
"imd_2012_300",4430258.45076601
"imd_2012_700",4041939.33658007
"localA_500",3816051.06353531
"imd_2012_3500",3618477.90946966
"localA_200",2851605.12718159
"unclassified_50",2500299.36903775
"highway_500",2437797.17819339
"res_2012_400",2303573.58591086
"res_2012_300",1416138.94833783
"highway_400",1313419.69178509
"lane_10_unclassified",1218337.74825433
"residential_50",985284.311362184
"unclassified_100",955097.070915505
"highway_300",884397.173853404
"res_2012_100",828422.238858846
"imd_2012_100",746524.100435262
"res_2012_200",683758.181910811
"highway_200",578346.652415873
"highway_100",555152.645498493
"area_type",299219.747267101
"lane_10_residential",257425.003599689
"highway_50",245226.534064912
"lane_10_primary",0
"lane_20_highway",0
"maxv_10_residential",0
"maxv_10_unclassified",0
"maxv_20_highway",0
"lane_10_localA",0
"maxv_10_localA",0
